filename,PR_mean,QRS_mean,QT_mean,P_duration_mean,R_amplitude_mean,T_amplitude_mean,RR_mean,SDNN,RMSSD
104.asc,190.15384615384622,162.00000000000009,398.3333333333333,75.2307692307693,0.3487597391440682,0.28518185056934026,730.8333333333334,45.96707759062155,34.49901184355602
105.asc,239.0,166.28571428571428,505.14285714285717,130.75,0.506761437706716,0.40021368781609246,1180.0,65.54387843269576,89.72656876788025
106.asc,160.1666666666667,114.36363636363636,382.9090909090908,91.1666666666667,0.28437350276432233,0.21507069247985958,759.0909090909091,10.561116895605531,12.116104984688768
107.asc,145.78947368421055,131.1764705882353,348.94117647058823,75.7894736842105,0.4480059101622425,0.24058638116199424,495.6666666666667,9.712534856222309,4.677857729899069
108.asc,178.0,142.72727272727272,412.0,68.0,0.283911847171075,0.15464663554389962,845.0909090909091,32.63421112172301,44.08174225232029
109.asc,173.27272727272728,102.4,386.8,106.0,0.36982215192013473,0.15684300413301686,908.2,45.43522862273282,62.64893366122754
110.asc,196.0,131.6,364.80000000000007,74.72727272727273,0.2199303962961624,0.11792461494357707,910.8,36.52067907364265,28.767265347188555
111.asc,168.0,122.18181818181826,323.8181818181818,63.833333333333336,0.6102274301391072,0.0416336226473644,841.8181818181819,22.650780367123545,27.28369476445593
112.asc,195.06666666666666,138.28571428571428,338.42857142857144,92.8,0.8876702330053299,0.11736490175259416,636.4285714285714,35.47376150201781,44.382948908856356
113.asc,193.0,139.19999999999996,398.59999999999997,56.99999999999996,0.2050788801998479,0.19916428410428688,934.2,63.98406051510017,71.00234737903622
114.asc,173.66666666666666,120.36363636363636,382.5454545454546,88.83333333333333,0.5490470632786483,0.15265262349601563,832.5454545454545,34.038383778433634,38.74532229831106
115.asc,173.5,162.54545454545453,267.45454545454544,68.0,0.3484757016268383,0.008970301660287448,813.8181818181819,29.113627492724504,18.2208671582886
